epoch,out_0,out_1,step,train_loss
139,0.503024160861969,0.49861589074134827,279,0.25138604640960693
140,0.5030210614204407,0.4986444413661957,281,0.25135737657546997
141,0.5030177235603333,0.4986731708049774,283,0.25132855772972107
142,0.5030139684677124,0.4987030029296875,285,0.2512986660003662
143,0.5030098557472229,0.4987335205078125,287,0.25126808881759644
144,0.5030056238174438,0.4987647235393524,289,0.25123676657676697
145,0.5030009746551514,0.4987967610359192,291,0.2512046992778778
146,0.5029956698417664,0.49882960319519043,293,0.2511717677116394
147,0.5029903054237366,0.4988633692264557,295,0.25113794207572937
148,0.5029845237731934,0.4988979995250702,297,0.2511031925678253
149,0.5029772520065308,0.4989336133003235,299,0.25106751918792725
150,0.5029698610305786,0.49897027015686035,301,0.2510308027267456
151,0.5029615163803101,0.499007910490036,303,0.2509930431842804
152,0.5029520988464355,0.49904677271842957,305,0.2509540915489197
153,0.5029413104057312,0.49908655881881714,307,0.2509142756462097
154,0.5029292106628418,0.49912768602371216,309,0.2508730888366699
155,0.502915620803833,0.4991700351238251,311,0.25083062052726746
156,0.5029000043869019,0.4992136061191559,313,0.25078704953193665
157,0.5028825402259827,0.4992585778236389,315,0.25074195861816406
158,0.5028627514839172,0.4993040859699249,317,0.25069642066955566
159,0.5028403997421265,0.4993516504764557,319,0.2506487965583801
160,0.5028151273727417,0.4994002878665924,321,0.25060009956359863
161,0.5027854442596436,0.4994496703147888,323,0.25055062770843506
162,0.502752423286438,0.49949997663497925,325,0.25050026178359985
163,0.5027138590812683,0.49955108761787415,327,0.25044915080070496
164,0.5026687979698181,0.4996027946472168,329,0.25039735436439514
165,0.5026165246963501,0.4996549189090729,331,0.25034523010253906
166,0.5025554895401001,0.4997076690196991,333,0.2502923905849457
167,0.5024846196174622,0.49975958466529846,335,0.2502405047416687
168,0.5024012923240662,0.4998109042644501,337,0.2501890957355499
169,0.5023038387298584,0.4998587369918823,339,0.25014129281044006
170,0.5021869540214539,0.49990180134773254,341,0.25009822845458984
171,0.502046525478363,0.4999382793903351,343,0.2500617504119873
172,0.5018761157989502,0.499965637922287,345,0.2500343322753906
173,0.5016701221466064,0.49997836351394653,347,0.25002163648605347
174,0.501416802406311,0.49996957182884216,349,0.25003039836883545
175,0.5011027455329895,0.4999299943447113,351,0.2500699758529663
176,0.5007098913192749,0.49984776973724365,353,0.25015226006507874
177,0.5002142190933228,0.499701589345932,355,0.25029847025871277
178,0.49958041310310364,0.49946293234825134,357,0.25053733587265015
179,0.49876490235328674,0.49909707903862,359,0.2509036958217621
180,0.4977068305015564,0.4985398054122925,361,0.25146234035491943
181,0.4963303208351135,0.49773114919662476,363,0.2522740066051483
182,0.49455568194389343,0.49658194184303284,365,0.2534297704696655
183,0.49230697751045227,0.49506181478500366,367,0.2549625635147095
184,0.4895801842212677,0.4932376742362976,369,0.2568080425262451
185,0.4865206480026245,0.49144434928894043,371,0.25862884521484375
186,0.48343947529792786,0.4903067946434021,373,0.2597871720790863
187,0.4807427227497101,0.4904610216617584,375,0.2596299946308136
188,0.47849586606025696,0.4920562505722046,377,0.25800684094429016
189,0.4761185348033905,0.4944551885128021,379,0.2555755376815796
190,0.47214189171791077,0.4964832663536072,381,0.2535291016101837
191,0.46437904238700867,0.49694740772247314,383,0.2530619204044342
192,0.45004183053970337,0.4954521656036377,385,0.25456851720809937
193,0.4263684153556824,0.4940906763076782,387,0.25594425201416016
194,0.3915969133377075,0.49928584694862366,389,0.2507146894931793
195,0.3437801003456116,0.5197663307189941,391,0.23062437772750854
196,0.27271604537963867,0.5621036887168884,393,0.19175317883491516
197,0.1527547985315323,0.634148359298706,395,0.1338474303483963
198,-0.008247097954154015,0.7223920226097107,397,0.07706619054079056
199,-0.0665450245141983,0.7860134243965149,399,0.045790255069732666
200,0.05946442112326622,0.8263801336288452,401,0.03014385886490345
201,-0.05121356621384621,0.8556512594223022,403,0.02083655819296837
202,0.08428019285202026,0.877472460269928,405,0.015012998133897781
203,-0.28799572587013245,0.8929939866065979,407,0.011450286954641342
204,0.10110054910182953,0.904251217842102,409,0.009167829528450966
205,-0.20043139159679413,0.9126301407814026,411,0.007633492350578308
206,0.22923152148723602,0.9191240668296814,413,0.00654091639444232
207,-0.35991135239601135,0.9235776662826538,415,0.00584037322551012
208,-0.37767085433006287,0.9257214665412903,417,0.005517300684005022
209,-0.2546842694282532,0.926615297794342,419,0.005385314580053091
210,-0.04462151601910591,0.9270423650741577,421,0.00532281631603837
211,0.1346215158700943,0.9274271130561829,423,0.005266823805868626
212,0.19245027005672455,0.927718460559845,425,0.005224620923399925
213,0.13947589695453644,0.9276919960975647,427,0.005228447262197733
214,0.06807561218738556,0.9272153377532959,429,0.005297607276588678
215,0.010900266468524933,0.9262604713439941,431,0.0054375180043280125
216,-0.029519475996494293,0.9249792098999023,433,0.005628118757158518
217,-0.054024990648031235,0.9237776398658752,435,0.0058098481968045235
218,-0.06399572640657425,0.9232239127159119,437,0.005894567351788282
219,-0.061704766005277634,0.9237467050552368,439,0.0058145648799836636
220,-0.05017201229929924,0.9253701567649841,441,0.005569613538682461
221,-0.032925888895988464,0.9277414083480835,443,0.005221304018050432
222,-0.013576609082520008,0.9303985834121704,445,0.004844357259571552
223,0.004626651760190725,0.9329901337623596,447,0.004490321967750788
224,0.019228870049118996,0.9353309273719788,449,0.004182089120149612
225,0.028788890689611435,0.9373562335968018,451,0.003924241289496422
226,0.03284245729446411,0.9390814304351807,453,0.003711072029545903
227,0.03176269307732582,0.9405555129051208,455,0.0035336469300091267
228,0.026556050404906273,0.9418414235115051,457,0.0033824199344962835
229,0.01862390898168087,0.9430032968521118,459,0.0032486242707818747
230,0.00956280529499054,0.944097101688385,461,0.0031251339241862297
231,0.0008980160346254706,0.9451655745506287,463,0.00300681428052485
232,-0.006119729485362768,0.9462319016456604,465,0.002891008509323001
233,-0.010681308805942535,0.9473016858100891,467,0.002777112415060401
234,-0.012490344233810902,0.9483667016029358,469,0.0026659974828362465
235,-0.011739327572286129,0.9494091868400574,471,0.002559430431574583
236,-0.009005405940115452,0.9504112601280212,473,0.0024590431712567806
237,-0.005098993424326181,0.951356828212738,475,0.002366158179938793
238,-0.0008912272751331329,0.9522349238395691,477,0.0022815025877207518
239,0.002843401161953807,0.9530410766601562,479,0.002205140423029661
240,0.005543441977351904,0.9537768959999084,481,0.0021365752909332514
241,0.00691915163770318,0.9544485211372375,483,0.0020749373361468315
242,0.006957890931516886,0.9550637006759644,485,0.002019271021708846
243,0.005879146978259087,0.9556332230567932,487,0.001968410797417164
244,0.004061521962285042,0.9561669230461121,489,0.0019213386112824082
245,0.0019507819088175893,0.9566740393638611,491,0.0018771388567984104
246,-2.7626711016637273e-05,0.957161545753479,493,0.0018351331818848848
247,-0.0015426913741976023,0.9576342701911926,495,0.001794855110347271
248,-0.002402807353064418,0.9580947160720825,497,0.0017560528358444571
249,-0.0025678423698991537,0.9585434794425964,499,0.0017186431214213371
250,-0.0021348001901060343,0.9589798450469971,501,0.0016826530918478966
251,-0.0012943302281200886,0.9594022631645203,503,0.0016481762286275625
252,-0.00028168907738290727,0.9598093628883362,505,0.0016152872703969479
253,0.0006761992699466646,0.9602002501487732,507,0.0015840200940147042
254,0.0014038002118468285,0.9605746865272522,509,0.0015543553745374084
255,0.0017989234765991569,0.9609331488609314,511,0.0015262188389897346
256,0.001842811587266624,0.961277186870575,513,0.0014994562370702624
257,0.0015878196572884917,0.9616082310676575,515,0.0014739278703927994
258,0.0011345477541908622,0.9619278907775879,517,0.0014494855422526598
259,0.0006065894849598408,0.9622387886047363,519,0.001425909111276269
260,0.0001204339278046973,0.9625412225723267,521,0.0014031600439921021
261,-0.00023609603522345424,0.9628368020057678,523,0.0013811032986268401
262,-0.0004166628932580352,0.9631258249282837,525,0.0013597047654911876
263,-0.000417746021412313,0.9634087681770325,527,0.0013389182277023792
264,-0.0002729313273448497,0.9636854529380798,529,0.001318746362812817
265,-4.05628998123575e-05,0.9639556407928467,531,0.0012991958064958453
266,0.00021471989748533815,0.9642193913459778,533,0.0012802520068362355
267,0.0004340921004768461,0.9644763469696045,535,0.0012619299814105034
268,0.000577014172449708,0.9647268652915955,537,0.001244193990714848
269,0.0006273663020692766,0.9649711847305298,539,0.0012270178413018584
270,0.0005875126807950437,0.965209424495697,541,0.0012103841872885823
271,0.0004824218340218067,0.9654421806335449,543,0.0011942428536713123
272,0.0003451546945143491,0.9656698703765869,545,0.001178557751700282
273,0.00020915527420584112,0.9658930897712708,547,0.0011632812675088644
274,0.00010365743219153956,0.966111958026886,549,0.00114839943125844
275,4.358188380138017e-05,0.9663267731666565,551,0.0011338861659169197
276,3.168638068018481e-05,0.966537594795227,553,0.0011197325075045228
277,6.338376260828227e-05,0.9667445421218872,555,0.0011059255339205265
278,0.00012155608419561759,0.9669478535652161,557,0.0010924444068223238
279,0.00018777813238557428,0.9671472907066345,559,0.0010793005349114537
280,0.00024482898879796267,0.9673430323600769,561,0.0010664775036275387
281,0.0002810836595017463,0.9675350189208984,563,0.0010539749637246132
282,0.0002913043717853725,0.9677234888076782,565,0.0010417731245979667
283,0.00027654526638798416,0.9679083228111267,567,0.0010298757115378976
284,0.00024505078908987343,0.9680900573730469,569,0.0010182444239035249
285,0.00020533842325676233,0.968268632888794,571,0.001006879610940814
286,0.00016735438839532435,0.968444287776947,573,0.0009957629954442382
287,0.00013884024519938976,0.9686170816421509,575,0.0009848875924944878
288,0.0001234590745298192,0.9687871336936951,577,0.0009742430411279202
289,0.00012246824917383492,0.9689544439315796,579,0.0009638265473768115
290,0.00013255221711006016,0.9691192507743835,581,0.0009536206489428878
291,0.00014838104834780097,0.9692814350128174,583,0.0009436302352696657
292,0.0001647183671593666,0.9694411158561707,585,0.00093384541105479
293,0.00017723483324516565,0.9695982933044434,587,0.0009242637897841632
294,0.00018233766604680568,0.9697530269622803,589,0.0009148793760687113
295,0.00018020674178842455,0.9699054956436157,591,0.0009056791896000504
296,0.00017176791152451187,0.970055878162384,593,0.0008966504246927798
297,0.00016024158685468137,0.9702038764953613,595,0.0008878089720383286
298,0.00014747277600690722,0.9703497290611267,597,0.0008791385916993022
299,0.000136859918711707,0.9704936742782593,599,0.0008706232765689492
