epoch,out_0,out_1,step,train_loss
41,0.5037329196929932,0.49898213148117065,83,0.2510189116001129
42,0.5027391314506531,0.49806952476501465,85,0.2519342005252838
43,0.5018668174743652,0.49729835987091064,87,0.25270894169807434
44,0.5011496543884277,0.4966937303543091,89,0.2533172070980072
45,0.5006043314933777,0.49626415967941284,91,0.2537497878074646
46,0.5002325773239136,0.49600550532341003,93,0.254010409116745
47,0.5000234246253967,0.49590247869491577,95,0.2541143000125885
48,0.49995771050453186,0.49593234062194824,97,0.25408419966697693
49,0.5000091195106506,0.4960680902004242,99,0.25394734740257263
50,0.5001484751701355,0.4962805211544037,101,0.2537332773208618
51,0.5003459453582764,0.49654075503349304,103,0.2534711956977844
52,0.5005728006362915,0.496821790933609,105,0.2531883418560028
53,0.5008028149604797,0.49710023403167725,107,0.2529081702232361
54,0.5010123252868652,0.49735572934150696,109,0.25265130400657654
55,0.5011826157569885,0.49757319688796997,111,0.2524327039718628
56,0.5012984275817871,0.4977421760559082,113,0.2522629201412201
57,0.5013493299484253,0.49785536527633667,115,0.25214922428131104
58,0.5013262629508972,0.4979073703289032,117,0.2520969808101654
59,0.5012201070785522,0.49789416790008545,119,0.2521102726459503
60,0.5010233521461487,0.49781379103660583,121,0.2521909475326538
61,0.5007266402244568,0.4976605176925659,123,0.2523449659347534
62,0.5003101825714111,0.4974219799041748,125,0.25258466601371765
63,0.49975255131721497,0.4970829486846924,127,0.2529255747795105
64,0.49901244044303894,0.49661073088645935,129,0.2534007132053375
65,0.49804094433784485,0.495966374874115,131,0.2540498971939087
66,0.49676424264907837,0.49509742856025696,133,0.2549266219139099
67,0.4951131045818329,0.4939570426940918,135,0.25607946515083313
68,0.4930357038974762,0.4925473928451538,137,0.25750815868377686
69,0.4905395209789276,0.4909678101539612,139,0.25911375880241394
70,0.48773959279060364,0.4894362688064575,141,0.260675311088562
71,0.48485106229782104,0.4882465600967407,143,0.26189157366752625
72,0.48210805654525757,0.4876764118671417,145,0.26247549057006836
73,0.4796577990055084,0.487849622964859,147,0.262298047542572
74,0.47753313183784485,0.48876041173934937,149,0.2613659203052521
75,0.4755791425704956,0.4902440905570984,151,0.2598510980606079
76,0.4735913574695587,0.4921102523803711,153,0.2579520046710968
77,0.4712978005409241,0.4941645860671997,155,0.25586947798728943
78,0.468543142080307,0.4962867498397827,157,0.2537270486354828
79,0.4652484357357025,0.4984966218471527,159,0.25150561332702637
80,0.4615434408187866,0.5009286999702454,161,0.24907216429710388
81,0.4576728641986847,0.5037854313850403,163,0.2462289035320282
82,0.45396944880485535,0.5073349475860596,165,0.2427188605070114
83,0.45075997710227966,0.5117537975311279,167,0.23838435113430023
84,0.44822803139686584,0.5170998573303223,169,0.2331925481557846
85,0.44641926884651184,0.523291289806366,171,0.22725118696689606
86,0.44520801305770874,0.5301206111907959,173,0.22078664600849152
87,0.444334477186203,0.5373010635375977,175,0.21409030258655548
88,0.4434756636619568,0.5445324182510376,177,0.2074507176876068
89,0.4423205852508545,0.5515413284301758,179,0.2011151760816574
90,0.4405897855758667,0.558144211769104,181,0.19523653388023376
91,0.43803930282592773,0.5642319917678833,183,0.18989375233650208
92,0.4344496726989746,0.5698362588882446,185,0.18504084646701813
93,0.4296240210533142,0.5751881003379822,187,0.18046514689922333
94,0.42336776852607727,0.5807393193244934,189,0.1757795214653015
95,0.4153711199760437,0.5869966149330139,191,0.17057178914546967
96,0.40496376156806946,0.5943500399589539,193,0.16455188393592834
97,0.3909766376018524,0.6031999588012695,195,0.15745027363300323
98,0.3718714416027069,0.614536464214325,197,0.14858213067054749
99,0.3459360599517822,0.6305950880050659,199,0.13645999133586884
100,0.31059905886650085,0.6545422077178955,201,0.11934108287096024
101,0.2590092420578003,0.6890085935592651,203,0.09671565145254135
102,0.1748858243227005,0.7393870949745178,205,0.06791908293962479
103,0.04263607785105705,0.8139702677726746,207,0.03460706025362015
104,-0.05295570194721222,0.8731433749198914,209,0.016092604026198387
105,0.07066813856363297,0.8978776931762695,211,0.010428965091705322
106,-0.12495600432157516,0.9128748774528503,213,0.007590787019580603
107,0.3201679587364197,0.9198430776596069,215,0.006425132043659687
108,-0.4219309687614441,0.9208908081054688,217,0.006258264183998108
109,-0.35037368535995483,0.9244418740272522,219,0.005709030199795961
110,0.1838289499282837,0.9252834320068359,221,0.005582565441727638
111,0.23086102306842804,0.9234276413917542,223,0.005863326136022806
112,0.018501760438084602,0.9174875617027283,225,0.006808302365243435
113,-0.1307505965232849,0.908267080783844,227,0.008414928801357746
114,-0.13366638123989105,0.904394805431366,229,0.00914035364985466
115,-0.05454057827591896,0.9066222906112671,231,0.008719396777451038
116,0.03487779572606087,0.9091572761535645,233,0.008252400904893875
117,0.08575231581926346,0.9101043939590454,235,0.008081220090389252
118,0.09153769165277481,0.9093896746635437,237,0.008210230618715286
119,0.06436523050069809,0.9073257446289062,239,0.008588518016040325
120,0.02181350626051426,0.9051658511161804,241,0.008993515744805336
121,-0.016912810504436493,0.9057288765907288,243,0.008887045085430145
122,-0.036880865693092346,0.911071240901947,245,0.007908323779702187
123,-0.03328205645084381,0.9192425608634949,247,0.0065217637456953526
124,-0.012062588706612587,0.9269249439239502,249,0.00533996382728219
125,0.013854543678462505,0.9327524900436401,251,0.004522227682173252
126,0.031055402010679245,0.936857283115387,253,0.003987002652138472
127,0.03192085027694702,0.9397438764572144,255,0.0036308004055172205
128,0.017574919387698174,0.941904604434967,257,0.0033750750590115786
129,-0.0030151656828820705,0.9437658190727234,259,0.003162283217534423
130,-0.017915857955813408,0.9456150531768799,261,0.002957722404971719
131,-0.01942131668329239,0.9474911689758301,263,0.002757177222520113
132,-0.008576732128858566,0.9492493271827698,265,0.0025756307877600193
133,0.006186782848089933,0.9507443308830261,267,0.0024261209182441235
134,0.0150592727586627,0.9519421458244324,269,0.002309557283297181
135,0.013262558728456497,0.9529000520706177,271,0.002218405017629266
136,0.0035150465555489063,0.9537179470062256,273,0.0021420284174382687
137,-0.006552563514560461,0.9544968008995056,275,0.002070541027933359
138,-0.010079629719257355,0.9552861452102661,277,0.0019993288442492485
139,-0.005684726871550083,0.956065833568573,279,0.0019302109722048044
140,0.00223813159391284,0.9567853212356567,281,0.001867508515715599
141,0.007430702447891235,0.9574143886566162,283,0.0018135342979803681
142,0.006562503986060619,0.9579610228538513,285,0.0017672756221145391
143,0.001255372422747314,0.9584591388702393,287,0.0017256431747227907
144,-0.003807592438533902,0.9589456915855408,289,0.0016854562563821673
145,-0.004842894151806831,0.9594371914863586,291,0.0016453413991257548
146,-0.0017445865087211132,0.9599204063415527,293,0.0016063738148659468
147,0.0023685223422944546,0.9603753685951233,295,0.0015701113734394312
148,0.0040797400288283825,0.9607916474342346,297,0.0015372949419543147
149,0.00242821522988379,0.9611762166023254,299,0.0015072862152010202
150,-0.0006901809247210622,0.9615457653999329,301,0.0014787281397730112
151,-0.002493835287168622,0.9619134068489075,303,0.00145058857742697
152,-0.0017318661557510495,0.9622793197631836,305,0.0014228497166186571
153,0.000512237660586834,0.9626346230506897,307,0.0013961713993921876
154,0.002089984714984894,0.9629712104797363,309,0.0013711312785744667
155,0.0017720110481604934,0.9632890820503235,311,0.0013476915191859007
156,0.00015500049630645663,0.9635952711105347,313,0.001325304270721972
157,-0.0011419069487601519,0.9638970494270325,315,0.001303423079662025
158,-0.0010458778124302626,0.9641966223716736,317,0.0012818818213418126
159,0.00010951281728921458,0.9644898176193237,319,0.001260973047465086
160,0.0011059927055612206,0.964772641658783,321,0.0012409667251631618
161,0.0010722881415858865,0.9650440216064453,323,0.0012219204800203443
162,0.00021608870883937925,0.9653072953224182,325,0.001203583786264062
163,-0.0005407372955232859,0.9655664563179016,327,0.0011856689816340804
164,-0.0005214441334828734,0.9658225178718567,329,0.0011681002797558904
165,0.00011483244452392682,0.9660736322402954,331,0.0011509984033182263
166,0.0006599011830985546,0.9663185477256775,333,0.001134440186433494
167,0.0006109726964496076,0.9665555357933044,335,0.0011185321491211653
168,0.00011690382962115109,0.9667868614196777,337,0.0011031125904992223
169,-0.0002731498098000884,0.9670145511627197,339,0.0010880398331210017
170,-0.00020326868980191648,0.967239260673523,341,0.0010732660302892327
171,0.00017497704538982362,0.9674596786499023,343,0.0010588725563138723
172,0.0004309863434173167,0.9676749110221863,345,0.0010449113324284554
173,0.00033035638625733554,0.9678853154182434,347,0.0010313530219718814
174,3.368279794813134e-05,0.9680915474891663,349,0.0010181493125855923
175,-0.0001275789545616135,0.968294620513916,351,0.0010052310535684228
176,-1.7182539522764273e-05,0.9684948325157166,353,0.0009925755439326167
177,0.00020157246035523713,0.9686912894248962,355,0.0009802354034036398
178,0.0002815062762238085,0.9688836932182312,357,0.0009682245436124504
179,0.0001631230115890503,0.9690724611282349,359,0.0009565126383677125
180,1.8236122514281305e-06,0.9692581295967102,361,0.0009450626093894243
181,-2.6414829335408285e-05,0.9694411754608154,363,0.0009338417439721525
182,8.161550795193762e-05,0.9696213006973267,365,0.0009228653507307172
183,0.00018444785382598639,0.96979820728302,367,0.0009121482726186514
184,0.00017125230806414038,0.9699721336364746,369,0.0009016727562993765
185,7.477166218450293e-05,0.9701430797576904,371,0.0008914356585592031
186,1.3104982826916967e-05,0.9703117609024048,373,0.000881391519214958
187,4.493775486480445e-05,0.9704779386520386,375,0.0008715520962141454
188,0.00011719028407242149,0.9706413745880127,377,0.0008619289146736264
189,0.00014005086268298328,0.9708022475242615,379,0.0008525087614543736
190,9.59943063207902e-05,0.9709606170654297,381,0.0008432857575826347
191,4.4586777221411467e-05,0.9711169004440308,383,0.0008342334185726941
192,4.293302117730491e-05,0.9712707996368408,385,0.0008253669366240501
193,8.309233089676127e-05,0.9714226126670837,387,0.0008166670450009406
194,0.00010978108912240714,0.9715719819068909,389,0.0008081521955318749
195,9.29663292481564e-05,0.9717192649841309,391,0.0007997999782674015
196,5.823263563797809e-05,0.9718645811080933,393,0.000791601778473705
197,4.8756031901575625e-05,0.9720077514648438,395,0.0007835659780539572
198,6.814354128437117e-05,0.972149133682251,397,0.0007756707491353154
199,8.842025272315368e-05,0.9722886085510254,399,0.00076792121399194
200,8.31222569104284e-05,0.9724259972572327,401,0.0007603256381116807
201,6.186653627082705e-05,0.972561776638031,403,0.0007528560818172991
202,5.22256777912844e-05,0.9726957082748413,405,0.0007455243612639606
203,6.183570076245815e-05,0.9728278517723083,407,0.0007383256452158093
204,7.470400305464864e-05,0.9729582667350769,409,0.0007312553352676332
205,7.334801193792373e-05,0.9730870127677917,411,0.0007243088912218809
206,6.03739135840442e-05,0.9732140302658081,413,0.0007174881757237017
207,5.33279926457908e-05,0.9733397960662842,415,0.0007107664714567363
208,5.806623084936291e-05,0.9734638333320618,417,0.0007041681674309075
209,6.552385457325727e-05,0.9735862612724304,419,0.0006976855802349746
210,6.455653783632442e-05,0.9737073183059692,421,0.000691305089276284
211,5.754990706918761e-05,0.9738267660140991,423,0.0006850381614640355
212,5.273765418678522e-05,0.9739448428153992,425,0.0006788712344132364
213,5.474086356116459e-05,0.9740621447563171,427,0.0006727723521180451
214,5.881733522983268e-05,0.9741774201393127,429,0.0006668056594207883
215,5.854292248841375e-05,0.9742914438247681,431,0.0006609298870898783
216,5.4267413361230865e-05,0.9744041562080383,433,0.0006551472470164299
217,5.0570575695019215e-05,0.9745156168937683,435,0.0006494537810795009
218,5.209817391005345e-05,0.9746257662773132,437,0.000643851759377867
219,5.3690197091782466e-05,0.9747347831726074,439,0.000638331170193851
220,5.379545109462924e-05,0.9748424291610718,441,0.0006329033640213311
221,5.033018533140421e-05,0.9749489426612854,443,0.0006275554769672453
222,4.826347139896825e-05,0.9750543832778931,445,0.0006222837837412953
223,4.932812589686364e-05,0.9751586318016052,447,0.0006170935812406242
224,5.024109850637615e-05,0.9752617478370667,449,0.0006119811441749334
225,4.925863686366938e-05,0.9753636717796326,451,0.0006069486844353378
226,4.6926990762585774e-05,0.9754646420478821,453,0.0006019838037900627
227,4.58471076854039e-05,0.9755644798278809,455,0.000597094651311636
228,4.705477476818487e-05,0.9756633043289185,457,0.0005922747659496963
229,4.68729849671945e-05,0.9757610559463501,459,0.0005875264178030193
230,4.5738459448330104e-05,0.9758578538894653,461,0.0005828432040289044
231,4.3967171222902834e-05,0.9759536981582642,463,0.0005782246589660645
232,4.376133801997639e-05,0.9760485291481018,465,0.0005736729362979531
233,4.437584721017629e-05,0.9761424660682678,467,0.0005691819242201746
234,4.397067823447287e-05,0.9762353897094727,469,0.0005647566867992282
235,4.223502764943987e-05,0.9763273596763611,471,0.000560393906198442
236,4.152805922785774e-05,0.9764185547828674,473,0.0005560845602303743
237,4.193838685750961e-05,0.9765086770057678,475,0.000551842269487679
238,4.231639104546048e-05,0.9765980839729309,477,0.0005476496880874038
239,4.064855966134928e-05,0.9766865372657776,479,0.0005435175262391567
240,3.950840255129151e-05,0.9767741560935974,481,0.0005394398467615247
241,3.9670914702583104e-05,0.9768609404563904,483,0.0005354160675778985
242,4.029732008348219e-05,0.9769468903541565,485,0.0005314458394423127
243,3.9202277548611164e-05,0.9770321249961853,487,0.0005275232833810151
244,3.799078695010394e-05,0.9771164655685425,489,0.000523656141012907
245,3.785256194532849e-05,0.9772000908851624,491,0.0005198358558118343
246,3.802014180109836e-05,0.9772828221321106,493,0.0005160701693966985
247,3.761634070542641e-05,0.9773648977279663,495,0.0005123478476889431
248,3.666171687655151e-05,0.9774461984634399,497,0.0005086739547550678
249,3.6622630432248116e-05,0.9775267839431763,499,0.000505045463796705
250,3.6263762012822554e-05,0.9776065945625305,501,0.0005014645867049694
251,3.601592834456824e-05,0.9776857495307922,503,0.0004979257937520742
252,3.477320569800213e-05,0.9777641296386719,505,0.0004944339161738753
253,3.4946198866236955e-05,0.977841854095459,507,0.0004909834242425859
254,3.47738568962086e-05,0.9779190421104431,509,0.0004875687009189278
255,3.5382789064897224e-05,0.9779953956604004,511,0.0004842026100959629
256,3.351998020661995e-05,0.9780710339546204,513,0.0004808795638382435
257,3.292766632512212e-05,0.9781460762023926,515,0.0004775939742103219
258,3.3053136576199904e-05,0.9782206416130066,517,0.00047434045700356364
259,3.321135591249913e-05,0.978294312953949,519,0.0004711368528660387
260,3.357194873387925e-05,0.9783675670623779,521,0.00046796214883215725
261,3.2206011383095756e-05,0.9784400463104248,523,0.0004648315953090787
262,3.072763865930028e-05,0.9785119295120239,525,0.00046173715963959694
263,3.185804234817624e-05,0.9785833954811096,527,0.0004586709546856582
264,3.290830863988958e-05,0.978654146194458,529,0.00045564546599052846
265,3.107015072600916e-05,0.9787242412567139,531,0.00045265789958648384
266,2.891296026064083e-05,0.9787939190864563,533,0.0004496978654060513
267,3.097223088843748e-05,0.978863000869751,535,0.00044677272671833634
268,3.155179729219526e-05,0.9789313673973083,537,0.0004438872856553644
269,2.9327880838536657e-05,0.9789993762969971,539,0.00044102620449848473
270,2.8773783924407326e-05,0.9790666103363037,541,0.0004382068000268191
271,2.953507828351576e-05,0.9791335463523865,543,0.00043540887418203056
272,2.9879241992603056e-05,0.9791997671127319,545,0.0004326496855355799
273,2.904555731220171e-05,0.9792656302452087,547,0.0004299141000956297
274,2.800651782308705e-05,0.9793308973312378,549,0.00042721180943772197
275,2.7773279725806788e-05,0.9793956279754639,551,0.00042454013600945473
276,2.8792379453079775e-05,0.979459822177887,553,0.00042189890518784523
277,2.8070284315617755e-05,0.9795235991477966,555,0.0004192829946987331
278,2.7033402147935703e-05,0.9795868396759033,557,0.0004166971193626523
279,2.7147354558110237e-05,0.9796496629714966,559,0.0004141362151131034
280,2.765359022305347e-05,0.9797120094299316,561,0.000411602552048862
281,2.6881640224019065e-05,0.9797738194465637,563,0.00040909837116487324
282,2.6281806640326977e-05,0.9798352122306824,565,0.0004066186666022986
283,2.6460655135451816e-05,0.9798961877822876,567,0.00040416326373815536
284,2.582501110737212e-05,0.9799566268920898,569,0.00040173681918531656
285,2.654246418387629e-05,0.9800165295600891,571,0.00039933910011313856
286,2.5698864192236215e-05,0.9800761938095093,573,0.00039695805753581226
287,2.5069230105145834e-05,0.9801353216171265,575,0.0003946054494008422
288,2.5856808861135505e-05,0.9801939725875854,577,0.00039227871457114816
289,2.4987162760226056e-05,0.9802523255348206,579,0.0003899706352967769
290,2.4363484044442885e-05,0.9803100228309631,581,0.0003876952105201781
291,2.5211615138687193e-05,0.9803675413131714,583,0.0003854334354400635
292,2.4188175302697346e-05,0.9804246425628662,585,0.00038319462328217924
293,2.405011218797881e-05,0.9804812073707581,587,0.0003809832560364157
294,2.4271623260574415e-05,0.9805374145507812,589,0.0003787922323681414
295,2.414747723378241e-05,0.9805933237075806,591,0.00037661907845176756
296,2.3823864466976374e-05,0.9806486964225769,593,0.000374472961993888
297,2.264943213958759e-05,0.9807037711143494,595,0.0003723444533534348
298,2.3662201783736236e-05,0.9807583689689636,597,0.0003702403628267348
299,2.360978578508366e-05,0.9808126091957092,599,0.00036815597559325397
